x,y,z,block
506,81,-13,minecraft:red_concrete
506,81,-12,minecraft:red_concrete
506,81,-11,minecraft:gray_concrete
506,81,-10,minecraft:gray_concrete
506,81,-9,minecraft:gray_concrete
506,81,-8,minecraft:gray_concrete
506,81,-7,minecraft:gray_concrete
506,81,-6,minecraft:gray_concrete
506,81,-5,minecraft:gray_concrete
506,81,-4,minecraft:iron_bars
506,81,-3,minecraft:iron_bars
506,81,-2,minecraft:gray_concrete
506,81,-1,minecraft:light_gray_concrete
506,81,0,minecraft:light_gray_concrete
506,81,1,minecraft:gray_concrete
506,81,2,minecraft:gray_concrete
506,81,3,minecraft:iron_bars
506,81,4,minecraft:iron_bars
506,81,5,minecraft:gray_concrete
506,81,6,minecraft:gray_concrete
506,81,7,minecraft:gray_concrete
506,81,8,minecraft:gray_concrete
506,81,9,minecraft:gray_concrete
506,81,10,minecraft:gray_concrete
506,81,11,minecraft:red_concrete
506,81,12,minecraft:red_concrete
506,81,13,minecraft:red_concrete
506,81,14,minecraft:light_gray_concrete
506,81,15,minecraft:light_gray_concrete
506,81,16,minecraft:light_gray_concrete
506,82,-17,minecraft:iron_bars
506,82,16,minecraft:iron_bars
506,87,0,minecraft:end_rod
506,88,0,minecraft:end_rod
506,89,0,minecraft:end_rod
507,79,-12,minecraft:light_gray_concrete
507,79,11,minecraft:light_gray_concrete
507,80,-12,minecraft:light_gray_concrete
507,80,11,minecraft:light_gray_concrete
507,81,-17,minecraft:light_gray_concrete
507,81,-16,minecraft:light_gray_concrete
507,81,-15,minecraft:light_gray_concrete
507,81,-14,minecraft:red_concrete
507,81,-13,minecraft:red_concrete
507,81,-12,minecraft:red_concrete
507,81,-11,minecraft:gray_concrete
507,81,-10,minecraft:gray_concrete
507,81,-9,minecraft:gray_concrete
507,81,-8,minecraft:gray_concrete
507,81,-7,minecraft:gray_concrete
507,81,-6,minecraft:gray_concrete
507,81,-5,minecraft:gray_concrete
507,81,-4,minecraft:iron_bars
507,81,-3,minecraft:iron_bars
507,81,-2,minecraft:gray_concrete
507,81,-1,minecraft:light_gray_concrete
507,81,0,minecraft:light_gray_concrete
507,81,1,minecraft:gray_concrete
507,81,2,minecraft:gray_concrete
507,81,3,minecraft:iron_bars
507,81,4,minecraft:iron_bars
507,81,5,minecraft:gray_concrete
507,81,6,minecraft:gray_concrete
507,81,7,minecraft:gray_concrete
507,81,8,minecraft:gray_concrete
507,81,9,minecraft:gray_concrete
507,81,10,minecraft:gray_concrete
507,81,11,minecraft:red_concrete
507,81,12,minecraft:red_concrete
507,81,13,minecraft:red_concrete
507,81,14,minecraft:light_gray_concrete
507,81,15,minecraft:light_gray_concrete
507,81,16,minecraft:light_gray_concrete
507,82,-17,minecraft:iron_bars
507,82,16,minecraft:iron_bars
507,90,0,minecraft:end_rod
507,91,0,minecraft:end_rod
508,79,-12,minecraft:light_gray_concrete
508,79,11,minecraft:light_gray_concrete
508,80,-12,minecraft:light_gray_concrete
508,80,11,minecraft:light_gray_concrete
508,81,-17,minecraft:light_gray_concrete
508,81,-16,minecraft:light_gray_concrete
508,81,-15,minecraft:light_gray_concrete
508,81,-14,minecraft:red_concrete
508,81,-13,minecraft:red_concrete
508,81,-12,minecraft:red_concrete
508,81,-11,minecraft:gray_concrete
508,81,-10,minecraft:gray_concrete
508,81,-9,minecraft:gray_concrete
508,81,-8,minecraft:gray_concrete
508,81,-7,minecraft:gray_concrete
508,81,-6,minecraft:gray_concrete
508,81,-5,minecraft:gray_concrete
508,81,-4,minecraft:iron_bars
508,81,-3,minecraft:iron_bars
508,81,-2,minecraft:gray_concrete
508,81,-1,minecraft:light_gray_concrete
508,81,0,minecraft:light_gray_concrete
508,81,1,minecraft:gray_concrete
508,81,2,minecraft:gray_concrete
508,81,3,minecraft:iron_bars
508,81,4,minecraft:iron_bars
508,81,5,minecraft:gray_concrete
508,81,6,minecraft:gray_concrete
508,81,7,minecraft:gray_concrete
508,81,8,minecraft:gray_concrete
508,81,9,minecraft:gray_concrete
508,81,10,minecraft:gray_concrete
508,81,11,minecraft:red_concrete
508,81,12,minecraft:red_concrete
508,81,13,minecraft:red_concrete
508,81,14,minecraft:light_gray_concrete
508,81,15,minecraft:light_gray_concrete
508,81,16,minecraft:light_gray_concrete
508,82,-17,minecraft:iron_bars
508,82,16,minecraft:iron_bars
508,92,0,minecraft:end_rod
508,93,0,minecraft:end_rod
508,94,0,minecraft:end_rod
509,79,-12,minecraft:light_gray_concrete
509,79,11,minecraft:light_gray_concrete
509,80,-12,minecraft:light_gray_concrete
509,80,11,minecraft:light_gray_concrete
509,81,-17,minecraft:light_gray_concrete
509,81,-16,minecraft:light_gray_concrete
509,81,-15,minecraft:light_gray_concrete
509,81,-14,minecraft:red_concrete
509,81,-13,minecraft:red_concrete
509,81,-12,minecraft:red_concrete
509,81,-11,minecraft:gray_concrete
509,81,-10,minecraft:gray_concrete
509,81,-9,minecraft:gray_concrete
509,81,-8,minecraft:gray_concrete
509,81,-7,minecraft:gray_concrete
509,81,-6,minecraft:gray_concrete
509,81,-5,minecraft:gray_concrete
509,81,-4,minecraft:iron_bars
509,81,-3,minecraft:iron_bars
509,81,-2,minecraft:gray_concrete
509,81,-1,minecraft:light_gray_concrete
509,81,0,minecraft:light_gray_concrete
509,81,1,minecraft:gray_concrete
509,81,2,minecraft:gray_concrete
509,81,3,minecraft:iron_bars
509,81,4,minecraft:iron_bars
509,81,5,minecraft:gray_concrete
509,81,6,minecraft:gray_concrete
509,81,7,minecraft:gray_concrete
509,81,8,minecraft:gray_concrete
509,81,9,minecraft:gray_concrete
509,81,10,minecraft:gray_concrete
509,81,11,minecraft:red_concrete
509,81,12,minecraft:red_concrete
509,81,13,minecraft:red_concrete
509,81,14,minecraft:light_gray_concrete
509,81,15,minecraft:light_gray_concrete
509,81,16,minecraft:light_gray_concrete
509,82,-17,minecraft:iron_bars
509,82,16,minecraft:iron_bars
509,95,0,minecraft:end_rod
509,96,0,minecraft:end_rod
509,97,0,minecraft:end_rod
510,79,-12,minecraft:light_gray_concrete
510,79,11,minecraft:light_gray_concrete
510,80,-12,minecraft:light_gray_concrete
510,80,11,minecraft:light_gray_concrete
510,81,-17,minecraft:light_gray_concrete
510,81,-16,minecraft:light_gray_concrete
510,81,-15,minecraft:light_gray_concrete
510,81,-14,minecraft:red_concrete
510,81,-13,minecraft:red_concrete
510,81,-12,minecraft:red_concrete
510,81,-11,minecraft:gray_concrete
510,81,-10,minecraft:gray_concrete
510,81,-9,minecraft:gray_concrete
510,81,-8,minecraft:gray_concrete
510,81,-7,minecraft:gray_concrete
510,81,-6,minecraft:gray_concrete
510,81,-5,minecraft:gray_concrete
510,81,-4,minecraft:iron_bars
510,81,-3,minecraft:iron_bars
510,81,-2,minecraft:gray_concrete
510,81,-1,minecraft:light_gray_concrete
510,81,0,minecraft:light_gray_concrete
510,81,1,minecraft:gray_concrete
510,81,2,minecraft:gray_concrete
510,81,3,minecraft:iron_bars
510,81,4,minecraft:iron_bars
510,81,5,minecraft:gray_concrete
510,81,6,minecraft:gray_concrete
510,81,7,minecraft:gray_concrete
510,81,8,minecraft:gray_concrete
510,81,9,minecraft:gray_concrete
510,81,10,minecraft:gray_concrete
510,81,11,minecraft:red_concrete
510,81,12,minecraft:red_concrete
510,81,13,minecraft:red_concrete
510,81,14,minecraft:light_gray_concrete
510,81,15,minecraft:light_gray_concrete
510,81,16,minecraft:light_gray_concrete
510,82,-17,minecraft:iron_bars
510,82,16,minecraft:iron_bars
510,98,0,minecraft:end_rod
510,99,0,minecraft:end_rod
510,100,0,minecraft:end_rod
511,79,-12,minecraft:light_gray_concrete
511,79,11,minecraft:light_gray_concrete
511,80,-12,minecraft:light_gray_concrete
511,80,11,minecraft:light_gray_concrete
511,81,-17,minecraft:light_gray_concrete
511,81,-16,minecraft:light_gray_concrete
511,81,-15,minecraft:light_gray_concrete
511,81,-14,minecraft:red_concrete
511,81,-13,minecraft:red_concrete
511,81,-12,minecraft:red_concrete
511,81,-11,minecraft:gray_concrete
511,81,-10,minecraft:gray_concrete
511,81,-9,minecraft:gray_concrete
511,81,-8,minecraft:gray_concrete
511,81,-7,minecraft:gray_concrete
511,81,-6,minecraft:gray_concrete
511,81,-5,minecraft:gray_concrete
511,81,-4,minecraft:iron_bars
511,81,-3,minecraft:iron_bars
511,81,-2,minecraft:gray_concrete
511,81,-1,minecraft:light_gray_concrete
511,81,0,minecraft:light_gray_concrete
511,81,1,minecraft:gray_concrete
511,81,2,minecraft:gray_concrete
511,81,3,minecraft:iron_bars
511,81,4,minecraft:iron_bars
511,81,5,minecraft:gray_concrete
511,81,6,minecraft:gray_concrete
511,81,7,minecraft:gray_concrete
511,81,8,minecraft:gray_concrete
511,81,9,minecraft:gray_concrete
511,81,10,minecraft:gray_concrete
511,81,11,minecraft:red_concrete
511,81,12,minecraft:red_concrete
511,81,13,minecraft:red_concrete
511,81,14,minecraft:light_gray_concrete
511,81,15,minecraft:light_gray_concrete
511,81,16,minecraft:light_gray_concrete
511,82,-17,minecraft:iron_bars
511,82,16,minecraft:iron_bars
511,101,0,minecraft:end_rod
511,102,0,minecraft:end_rod
511,103,0,minecraft:end_rod
512,79,-12,minecraft:light_gray_concrete
512,79,11,minecraft:light_gray_concrete
512,80,-12,minecraft:light_gray_concrete
512,80,11,minecraft:light_gray_concrete
512,81,-17,minecraft:light_gray_concrete
512,81,-16,minecraft:light_gray_concrete
512,81,-15,minecraft:light_gray_concrete
512,81,-14,minecraft:red_concrete
512,81,-13,minecraft:red_concrete
512,81,-12,minecraft:red_concrete
512,81,-11,minecraft:gray_concrete
512,81,-10,minecraft:gray_concrete
512,81,-9,minecraft:gray_concrete
512,81,-8,minecraft:gray_concrete
512,81,-7,minecraft:gray_concrete
512,81,-6,minecraft:gray_concrete
512,81,-5,minecraft:gray_concrete
512,81,-4,minecraft:iron_bars
512,81,-3,minecraft:iron_bars
512,81,-2,minecraft:gray_concrete
512,81,-1,minecraft:light_gray_concrete
512,81,0,minecraft:light_gray_concrete
512,81,1,minecraft:gray_concrete
512,81,2,minecraft:gray_concrete
512,81,3,minecraft:iron_bars
512,81,4,minecraft:iron_bars
512,81,5,minecraft:gray_concrete
512,81,6,minecraft:gray_concrete
512,81,7,minecraft:gray_concrete
512,81,8,minecraft:gray_concrete
512,81,9,minecraft:gray_concrete
512,81,10,minecraft:gray_concrete
512,81,11,minecraft:red_concrete
512,81,12,minecraft:red_concrete
512,81,13,minecraft:red_concrete
512,81,14,minecraft:light_gray_concrete
512,81,15,minecraft:light_gray_concrete
512,81,16,minecraft:light_gray_concrete
512,82,-17,minecraft:iron_bars
512,82,16,minecraft:iron_bars
512,104,0,minecraft:end_rod
512,105,0,minecraft:end_rod
512,106,0,minecraft:end_rod
513,79,-12,minecraft:light_gray_concrete
513,79,11,minecraft:light_gray_concrete
513,80,-12,minecraft:light_gray_concrete
513,80,11,minecraft:light_gray_concrete
513,81,-17,minecraft:light_gray_concrete
513,81,-16,minecraft:light_gray_concrete
513,81,-15,minecraft:light_gray_concrete
513,81,-14,minecraft:red_concrete
513,81,-13,minecraft:red_concrete
513,81,-12,minecraft:red_concrete
513,81,-11,minecraft:gray_concrete
513,81,-10,minecraft:gray_concrete
513,81,-9,minecraft:gray_concrete
513,81,-8,minecraft:gray_concrete
513,81,-7,minecraft:gray_concrete
513,81,-6,minecraft:gray_concrete
513,81,-5,minecraft:gray_concrete
513,81,-4,minecraft:iron_bars
513,81,-3,minecraft:iron_bars
513,81,-2,minecraft:gray_concrete
513,81,-1,minecraft:light_gray_concrete
513,81,0,minecraft:light_gray_concrete
513,81,1,minecraft:gray_concrete
513,81,2,minecraft:gray_concrete
513,81,3,minecraft:iron_bars
513,81,4,minecraft:iron_bars
513,81,5,minecraft:gray_concrete
513,81,6,minecraft:gray_concrete
513,81,7,minecraft:gray_concrete
513,81,8,minecraft:gray_concrete
513,81,9,minecraft:gray_concrete
513,81,10,minecraft:gray_concrete
513,81,11,minecraft:red_concrete
513,81,12,minecraft:red_concrete
513,81,13,minecraft:red_concrete
513,81,14,minecraft:light_gray_concrete
513,81,15,minecraft:light_gray_concrete
513,81,16,minecraft:light_gray_concrete
513,82,-17,minecraft:iron_bars
513,82,16,minecraft:iron_bars
513,107,0,minecraft:end_rod
513,108,0,minecraft:end_rod
513,109,0,minecraft:end_rod
514,79,-12,minecraft:light_gray_concrete
514,79,11,minecraft:light_gray_concrete
514,80,-12,minecraft:light_gray_concrete
514,80,11,minecraft:light_gray_concrete
514,81,-17,minecraft:light_gray_concrete
514,81,-16,minecraft:light_gray_concrete
514,81,-15,minecraft:light_gray_concrete
514,81,-14,minecraft:red_concrete
514,81,-13,minecraft:red_concrete
514,81,-12,minecraft:red_concrete
514,81,-11,minecraft:gray_concrete
514,81,-10,minecraft:gray_concrete
514,81,-9,minecraft:gray_concrete
514,81,-8,minecraft:gray_concrete
514,81,-7,minecraft:gray_concrete
514,81,-6,minecraft:gray_concrete
514,81,-5,minecraft:gray_concrete
514,81,-4,minecraft:iron_bars
514,81,-3,minecraft:iron_bars
514,81,-2,minecraft:gray_concrete
514,81,-1,minecraft:light_gray_concrete
514,81,0,minecraft:light_gray_concrete
514,81,1,minecraft:gray_concrete
514,81,2,minecraft:gray_concrete
514,81,3,minecraft:iron_bars
514,81,4,minecraft:iron_bars
514,81,5,minecraft:gray_concrete
514,81,6,minecraft:gray_concrete
514,81,7,minecraft:gray_concrete
514,81,8,minecraft:gray_concrete
514,81,9,minecraft:gray_concrete
514,81,10,minecraft:gray_concrete
514,81,11,minecraft:red_concrete
514,81,12,minecraft:red_concrete
514,81,13,minecraft:red_concrete
514,81,14,minecraft:light_gray_concrete
514,81,15,minecraft:light_gray_concrete
514,81,16,minecraft:light_gray_concrete
514,82,-17,minecraft:iron_bars
514,82,0,minecraft:end_rod
514,82,16,minecraft:iron_bars
514,83,0,minecraft:end_rod
514,110,0,minecraft:end_rod
514,111,0,minecraft:end_rod
515,79,-12,minecraft:light_gray_concrete
515,79,11,minecraft:light_gray_concrete
515,80,-12,minecraft:light_gray_concrete
515,80,11,minecraft:light_gray_concrete
515,81,-17,minecraft:light_gray_concrete
515,81,-16,minecraft:light_gray_concrete
515,81,-15,minecraft:light_gray_concrete
515,81,-14,minecraft:red_concrete
515,81,-13,minecraft:red_concrete
515,81,-12,minecraft:red_concrete
515,81,-11,minecraft:gray_concrete
515,81,-10,minecraft:gray_concrete
515,81,-9,minecraft:gray_concrete
515,81,-8,minecraft:gray_concrete
515,81,-7,minecraft:gray_concrete
515,81,-6,minecraft:gray_concrete
515,81,-5,minecraft:gray_concrete
515,81,-4,minecraft:iron_bars
515,81,-3,minecraft:iron_bars
515,81,-2,minecraft:gray_concrete
515,81,-1,minecraft:light_gray_concrete
515,81,0,minecraft:light_gray_concrete
515,81,1,minecraft:gray_concrete
515,81,2,minecraft:gray_concrete
515,81,3,minecraft:iron_bars
515,81,4,minecraft:iron_bars
515,81,5,minecraft:gray_concrete
515,81,6,minecraft:gray_concrete
515,81,7,minecraft:gray_concrete
515,81,8,minecraft:gray_concrete
515,81,9,minecraft:gray_concrete
515,81,10,minecraft:gray_concrete
515,81,11,minecraft:red_concrete
515,81,12,minecraft:red_concrete
515,81,13,minecraft:red_concrete
515,81,14,minecraft:light_gray_concrete
515,81,15,minecraft:light_gray_concrete
515,81,16,minecraft:light_gray_concrete
515,82,-17,minecraft:iron_bars
515,82,16,minecraft:iron_bars
515,84,0,minecraft:end_rod
515,85,0,minecraft:end_rod
515,86,0,minecraft:end_rod
515,87,0,minecraft:end_rod
515,112,0,minecraft:end_rod
515,113,0,minecraft:end_rod
515,114,0,minecraft:end_rod
516,79,-12,minecraft:light_gray_concrete
516,79,11,minecraft:light_gray_concrete
516,80,-12,minecraft:light_gray_concrete
516,80,11,minecraft:light_gray_concrete
516,81,-17,minecraft:light_gray_concrete
516,81,-16,minecraft:light_gray_concrete
516,81,-15,minecraft:light_gray_concrete
516,81,-14,minecraft:red_concrete
516,81,-13,minecraft:red_concrete
516,81,-12,minecraft:red_concrete
516,81,-11,minecraft:gray_concrete
516,81,-10,minecraft:gray_concrete
516,81,-9,minecraft:gray_concrete
516,81,-8,minecraft:gray_concrete
516,81,-7,minecraft:gray_concrete
516,81,-6,minecraft:gray_concrete
516,81,-5,minecraft:gray_concrete
516,81,-4,minecraft:iron_bars
516,81,-3,minecraft:iron_bars
516,81,-2,minecraft:gray_concrete
516,81,-1,minecraft:light_gray_concrete
516,81,0,minecraft:light_gray_concrete
516,81,1,minecraft:gray_concrete
516,81,2,minecraft:gray_concrete
516,81,3,minecraft:iron_bars
516,81,4,minecraft:iron_bars
516,81,5,minecraft:gray_concrete
516,81,6,minecraft:gray_concrete
516,81,7,minecraft:gray_concrete
516,81,8,minecraft:gray_concrete
516,81,9,minecraft:gray_concrete
516,81,10,minecraft:gray_concrete
516,81,11,minecraft:red_concrete
516,81,12,minecraft:red_concrete
516,81,13,minecraft:red_concrete
516,81,14,minecraft:light_gray_concrete
516,81,15,minecraft:light_gray_concrete
516,81,16,minecraft:light_gray_concrete
516,82,-17,minecraft:iron_bars
516,82,16,minecraft:iron_bars
516,88,0,minecraft:end_rod
516,89,0,minecraft:end_rod
516,90,0,minecraft:end_rod
516,91,0,minecraft:end_rod
516,115,0,minecraft:end_rod
516,116,0,minecraft:end_rod
516,117,0,minecraft:end_rod
517,79,-12,minecraft:light_gray_concrete
517,79,11,minecraft:light_gray_concrete
517,80,-12,minecraft:light_gray_concrete
517,80,11,minecraft:light_gray_concrete
517,81,-17,minecraft:light_gray_concrete
517,81,-16,minecraft:light_gray_concrete
517,81,-15,minecraft:light_gray_concrete
517,81,-14,minecraft:red_concrete
517,81,-13,minecraft:red_concrete
517,81,-12,minecraft:red_concrete
517,81,-11,minecraft:gray_concrete
517,81,-10,minecraft:gray_concrete
517,81,-9,minecraft:gray_concrete
517,81,-8,minecraft:gray_concrete
517,81,-7,minecraft:gray_concrete
517,81,-6,minecraft:gray_concrete
517,81,-5,minecraft:gray_concrete
517,81,-4,minecraft:iron_bars
517,81,-3,minecraft:iron_bars
517,81,-2,minecraft:gray_concrete
517,81,-1,minecraft:light_gray_concrete
517,81,0,minecraft:light_gray_concrete
517,81,1,minecraft:gray_concrete
517,81,2,minecraft:gray_concrete
517,81,3,minecraft:iron_bars
517,81,4,minecraft:iron_bars
517,81,5,minecraft:gray_concrete
517,81,6,minecraft:gray_concrete
517,81,7,minecraft:gray_concrete
517,81,8,minecraft:gray_concrete
517,81,9,minecraft:gray_concrete
517,81,10,minecraft:gray_concrete
517,81,11,minecraft:red_concrete
517,81,12,minecraft:red_concrete
517,81,13,minecraft:red_concrete
517,81,14,minecraft:light_gray_concrete
517,81,15,minecraft:light_gray_concrete
517,81,16,minecraft:light_gray_concrete
517,82,-17,minecraft:iron_bars
517,82,16,minecraft:iron_bars
517,92,0,minecraft:end_rod
517,93,0,minecraft:end_rod
517,94,0,minecraft:end_rod
517,95,0,minecraft:end_rod
517,118,0,minecraft:end_rod
517,119,0,minecraft:end_rod
517,120,0,minecraft:end_rod
518,79,-12,minecraft:light_gray_concrete
518,79,11,minecraft:light_gray_concrete
518,80,-12,minecraft:light_gray_concrete
518,80,11,minecraft:light_gray_concrete
518,81,-17,minecraft:light_gray_concrete
518,81,-16,minecraft:light_gray_concrete
518,81,-15,minecraft:light_gray_concrete
518,81,-14,minecraft:red_concrete
518,81,-13,minecraft:red_concrete
518,81,-12,minecraft:red_concrete
518,81,-11,minecraft:gray_concrete
518,81,-10,minecraft:gray_concrete
518,81,-9,minecraft:gray_concrete
518,81,-8,minecraft:gray_concrete
518,81,-7,minecraft:gray_concrete
518,81,-6,minecraft:gray_concrete
518,81,-5,minecraft:gray_concrete
518,81,-4,minecraft:iron_bars
518,81,-3,minecraft:iron_bars
518,81,-2,minecraft:gray_concrete
518,81,-1,minecraft:light_gray_concrete
518,81,0,minecraft:light_gray_concrete
518,81,1,minecraft:gray_concrete
518,81,2,minecraft:gray_concrete
518,81,3,minecraft:iron_bars
518,81,4,minecraft:iron_bars
518,81,5,minecraft:gray_concrete
518,81,6,minecraft:gray_concrete
518,81,7,minecraft:gray_concrete
518,81,8,minecraft:gray_concrete
518,81,9,minecraft:gray_concrete
518,81,10,minecraft:gray_concrete
518,81,11,minecraft:red_concrete
518,81,12,minecraft:red_concrete
518,81,13,minecraft:red_concrete
518,81,14,minecraft:light_gray_concrete
518,81,15,minecraft:light_gray_concrete
518,81,16,minecraft:light_gray_concrete
518,82,-17,minecraft:iron_bars
518,82,16,minecraft:iron_bars
518,96,0,minecraft:end_rod
518,97,0,minecraft:end_rod
518,98,0,minecraft:end_rod
518,121,0,minecraft:end_rod
518,122,0,minecraft:end_rod
518,123,0,minecraft:end_rod
519,79,-12,minecraft:light_gray_concrete
519,79,11,minecraft:light_gray_concrete
519,80,-12,minecraft:light_gray_concrete
519,80,11,minecraft:light_gray_concrete
519,81,-17,minecraft:light_gray_concrete
519,81,-16,minecraft:light_gray_concrete
519,81,-15,minecraft:light_gray_concrete
519,81,-14,minecraft:red_concrete
519,81,-13,minecraft:red_concrete
519,81,-12,minecraft:red_concrete
519,81,-11,minecraft:gray_concrete
519,81,-10,minecraft:gray_concrete
519,81,-9,minecraft:gray_concrete
519,81,-8,minecraft:gray_concrete
519,81,-7,minecraft:gray_concrete
519,81,-6,minecraft:gray_concrete
519,81,-5,minecraft:gray_concrete
519,81,-4,minecraft:iron_bars
519,81,-3,minecraft:iron_bars
519,81,-2,minecraft:gray_concrete
519,81,-1,minecraft:light_gray_concrete
519,81,0,minecraft:light_gray_concrete
519,81,1,minecraft:gray_concrete
519,81,2,minecraft:gray_concrete
519,81,3,minecraft:iron_bars
519,81,4,minecraft:iron_bars
519,81,5,minecraft:gray_concrete
519,81,6,minecraft:gray_concrete
519,81,7,minecraft:gray_concrete
519,81,8,minecraft:gray_concrete
519,81,9,minecraft:gray_concrete
519,81,10,minecraft:gray_concrete
519,81,11,minecraft:red_concrete
519,81,12,minecraft:red_concrete
519,81,13,minecraft:red_concrete
519,81,14,minecraft:light_gray_concrete
519,81,15,minecraft:light_gray_concrete
519,81,16,minecraft:light_gray_concrete
519,82,-17,minecraft:iron_bars
519,82,16,minecraft:iron_bars
519,99,0,minecraft:end_rod
519,100,0,minecraft:end_rod
519,101,0,minecraft:end_rod
519,102,0,minecraft:end_rod
519,124,0,minecraft:end_rod
519,125,0,minecraft:end_rod
519,126,0,minecraft:end_rod
520,79,-12,minecraft:light_gray_concrete
520,79,11,minecraft:light_gray_concrete
520,80,-12,minecraft:light_gray_concrete
520,80,11,minecraft:light_gray_concrete
520,81,-17,minecraft:light_gray_concrete
520,81,-16,minecraft:light_gray_concrete
520,81,-15,minecraft:light_gray_concrete
520,81,-14,minecraft:red_concrete
520,81,-13,minecraft:red_concrete
520,81,-12,minecraft:red_concrete
520,81,-11,minecraft:gray_concrete
520,81,-10,minecraft:gray_concrete
520,81,-9,minecraft:gray_concrete
520,81,-8,minecraft:gray_concrete
520,81,-7,minecraft:gray_concrete
520,81,-6,minecraft:gray_concrete
520,81,-5,minecraft:gray_concrete
520,81,-4,minecraft:iron_bars
520,81,-3,minecraft:iron_bars
520,81,-2,minecraft:gray_concrete
520,81,-1,minecraft:light_gray_concrete
520,81,0,minecraft:light_gray_concrete
520,81,1,minecraft:gray_concrete
520,81,2,minecraft:gray_concrete
520,81,3,minecraft:iron_bars
520,81,4,minecraft:iron_bars
520,81,5,minecraft:gray_concrete
520,81,6,minecraft:gray_concrete
520,81,7,minecraft:gray_concrete
520,81,8,minecraft:gray_concrete
520,81,9,minecraft:gray_concrete
520,81,10,minecraft:gray_concrete
520,81,11,minecraft:red_concrete
520,81,12,minecraft:red_concrete
520,81,13,minecraft:red_concrete
520,81,14,minecraft:light_gray_concrete
520,81,15,minecraft:light_gray_concrete
520,81,16,minecraft:light_gray_concrete
520,82,-17,minecraft:iron_bars
520,82,16,minecraft:iron_bars
520,103,0,minecraft:end_rod
520,104,0,minecraft:end_rod
520,105,0,minecraft:end_rod
520,106,0,minecraft:end_rod
520,127,0,minecraft:end_rod
520,128,0,minecraft:end_rod
520,129,0,minecraft:end_rod
521,79,-12,minecraft:light_gray_concrete
521,79,11,minecraft:light_gray_concrete
521,80,-12,minecraft:light_gray_concrete
521,80,11,minecraft:light_gray_concrete
521,81,-17,minecraft:light_gray_concrete
521,81,-16,minecraft:light_gray_concrete
521,81,-15,minecraft:light_gray_concrete
521,81,-14,minecraft:red_concrete
521,81,-13,minecraft:red_concrete
521,81,-12,minecraft:red_concrete
521,81,-11,minecraft:gray_concrete
521,81,-10,minecraft:gray_concrete
521,81,-9,minecraft:gray_concrete
521,81,-8,minecraft:gray_concrete
521,81,-7,minecraft:gray_concrete
521,81,-6,minecraft:gray_concrete
521,81,-5,minecraft:gray_concrete
521,81,-4,minecraft:iron_bars
521,81,-3,minecraft:iron_bars
521,81,-2,minecraft:gray_concrete
521,81,-1,minecraft:light_gray_concrete
521,81,0,minecraft:light_gray_concrete
521,81,1,minecraft:gray_concrete
521,81,2,minecraft:gray_concrete
521,81,3,minecraft:iron_bars
521,81,4,minecraft:iron_bars
521,81,5,minecraft:gray_concrete
521,81,6,minecraft:gray_concrete
521,81,7,minecraft:gray_concrete
521,81,8,minecraft:gray_concrete
521,81,9,minecraft:gray_concrete
521,81,10,minecraft:gray_concrete
521,81,11,minecraft:red_concrete
521,81,12,minecraft:red_concrete
521,81,13,minecraft:red_concrete
521,81,14,minecraft:light_gray_concrete
521,81,15,minecraft:light_gray_concrete
521,81,16,minecraft:light_gray_concrete
521,82,-17,minecraft:iron_bars
521,82,16,minecraft:iron_bars
521,107,0,minecraft:end_rod
521,108,0,minecraft:end_rod
521,109,0,minecraft:end_rod
521,110,0,minecraft:end_rod
521,130,0,minecraft:end_rod
521,131,0,minecraft:end_rod
522,79,-12,minecraft:light_gray_concrete
522,79,11,minecraft:light_gray_concrete
522,80,-12,minecraft:light_gray_concrete
522,80,11,minecraft:light_gray_concrete
522,81,-17,minecraft:light_gray_concrete
522,81,-16,minecraft:light_gray_concrete
522,81,-15,minecraft:light_gray_concrete
522,81,-14,minecraft:red_concrete
522,81,-13,minecraft:red_concrete
522,81,-12,minecraft:red_concrete
522,81,-11,minecraft:gray_concrete
522,81,-10,minecraft:gray_concrete
522,81,-9,minecraft:gray_concrete
522,81,-8,minecraft:gray_concrete
522,81,-7,minecraft:gray_concrete
522,81,-6,minecraft:gray_concrete
522,81,-5,minecraft:gray_concrete
522,81,-4,minecraft:iron_bars
522,81,-3,minecraft:iron_bars
522,81,-2,minecraft:gray_concrete
522,81,-1,minecraft:light_gray_concrete
522,81,0,minecraft:light_gray_concrete
522,81,1,minecraft:gray_concrete
522,81,2,minecraft:gray_concrete
522,81,3,minecraft:iron_bars
522,81,4,minecraft:iron_bars
522,81,5,minecraft:gray_concrete
522,81,6,minecraft:gray_concrete
522,81,7,minecraft:gray_concrete
522,81,8,minecraft:gray_concrete
522,81,9,minecraft:gray_concrete
522,81,10,minecraft:gray_concrete
522,81,11,minecraft:red_concrete
522,81,12,minecraft:red_concrete
522,81,13,minecraft:red_concrete
522,81,14,minecraft:light_gray_concrete
522,81,15,minecraft:light_gray_concrete
522,81,16,minecraft:light_gray_concrete
522,82,-17,minecraft:iron_bars
522,82,16,minecraft:iron_bars
522,111,0,minecraft:end_rod
522,112,0,minecraft:end_rod
522,113,0,minecraft:end_rod
522,132,0,minecraft:end_rod
522,133,0,minecraft:end_rod
522,134,0,minecraft:end_rod
523,79,-12,minecraft:light_gray_concrete
523,79,11,minecraft:light_gray_concrete
523,80,-12,minecraft:light_gray_concrete
523,80,11,minecraft:light_gray_concrete
