x,y,z,block
-7,101,-3,minecraft:deepslate_tiles
-7,101,-2,minecraft:deepslate_tiles
-7,101,-1,minecraft:deepslate_tiles
-7,101,0,minecraft:deepslate_tiles
-7,101,1,minecraft:deepslate_tiles
-7,101,2,minecraft:deepslate_tiles
-7,101,3,minecraft:deepslate_tiles
-7,101,4,minecraft:deepslate_tiles
-7,101,5,minecraft:deepslate_tiles
-7,101,6,minecraft:deepslate_tiles
-7,102,-9,minecraft:white_concrete
-7,102,-8,minecraft:white_concrete
-7,102,-7,minecraft:white_concrete
-7,102,-6,minecraft:deepslate_tiles
-7,102,-5,minecraft:deepslate_tiles
-7,102,-4,minecraft:deepslate_tiles
-7,102,-3,minecraft:deepslate_tiles
-7,102,-2,minecraft:deepslate_tiles
-7,102,-1,minecraft:deepslate_tiles
-7,102,0,minecraft:deepslate_tiles
-7,102,1,minecraft:deepslate_tiles
-7,102,2,minecraft:deepslate_tiles
-7,102,3,minecraft:deepslate_tiles
-7,102,4,minecraft:deepslate_tiles
-7,102,5,minecraft:deepslate_tiles
-7,102,6,minecraft:deepslate_tiles
-7,103,-9,minecraft:white_concrete
-7,103,-8,minecraft:white_concrete
-7,103,-7,minecraft:white_concrete
-7,104,-9,minecraft:white_concrete
-7,104,-8,minecraft:white_concrete
-7,104,-7,minecraft:white_concrete
-7,105,-9,minecraft:white_concrete
-7,105,-8,minecraft:white_concrete
-7,105,-7,minecraft:white_concrete
-7,106,-9,minecraft:white_concrete
-7,106,-8,minecraft:white_concrete
-7,106,-7,minecraft:white_concrete
-7,107,-9,minecraft:white_concrete
-7,107,-8,minecraft:white_concrete
-7,107,-7,minecraft:white_concrete
-7,108,-9,minecraft:deepslate_tiles
-7,108,-8,minecraft:deepslate_tiles
-7,108,-7,minecraft:deepslate_tiles
-7,109,-8,minecraft:deepslate_tiles
-7,110,-8,minecraft:deepslate_tiles
-6,64,-10,minecraft:polished_andesite
-6,64,-9,minecraft:oak_planks
-6,64,-8,minecraft:oak_planks
-6,64,-7,minecraft:oak_planks
-6,64,-6,minecraft:oak_planks
-6,64,-5,minecraft:oak_planks
-6,64,-4,minecraft:oak_planks
-6,64,-3,minecraft:oak_planks
-6,64,-2,minecraft:oak_planks
-6,64,-1,minecraft:oak_planks
-6,64,0,minecraft:oak_planks
-6,64,1,minecraft:oak_planks
-6,64,2,minecraft:oak_planks
-6,64,3,minecraft:oak_planks
-6,64,4,minecraft:oak_planks
-6,64,5,minecraft:oak_planks
-6,64,6,minecraft:oak_planks
-6,64,7,minecraft:oak_planks
-6,64,8,minecraft:oak_planks
-6,64,9,minecraft:polished_andesite
-6,65,-10,minecraft:polished_andesite
-6,65,9,minecraft:polished_andesite
-6,66,-10,minecraft:polished_andesite
-6,66,9,minecraft:polished_andesite
-6,67,-10,minecraft:polished_andesite
-6,67,9,minecraft:polished_andesite
-6,68,-10,minecraft:polished_andesite
-6,68,9,minecraft:polished_andesite
-6,69,-10,minecraft:polished_andesite
-6,69,-9,minecraft:oak_planks
-6,69,-8,minecraft:oak_planks
-6,69,-7,minecraft:oak_planks
-6,69,-6,minecraft:oak_planks
-6,69,-5,minecraft:oak_planks
-6,69,-4,minecraft:oak_planks
-6,69,-3,minecraft:oak_planks
-6,69,-2,minecraft:oak_planks
-6,69,-1,minecraft:oak_planks
-6,69,0,minecraft:oak_planks
-6,69,1,minecraft:oak_planks
-6,69,2,minecraft:oak_planks
-6,69,3,minecraft:oak_planks
-6,69,4,minecraft:oak_planks
-6,69,5,minecraft:oak_planks
-6,69,6,minecraft:oak_planks
-6,69,7,minecraft:oak_planks
-6,69,8,minecraft:oak_planks
-6,69,9,minecraft:polished_andesite
-6,70,-10,minecraft:polished_andesite
-6,70,9,minecraft:polished_andesite
-6,71,-10,minecraft:polished_andesite
-6,71,9,minecraft:polished_andesite
-6,72,-10,minecraft:polished_andesite
-6,72,-9,minecraft:polished_andesite
-6,72,-8,minecraft:polished_andesite
-6,72,-7,minecraft:polished_andesite
-6,72,-6,minecraft:polished_andesite
-6,72,-5,minecraft:polished_andesite
-6,72,-4,minecraft:polished_andesite
-6,72,-3,minecraft:polished_andesite
-6,72,-2,minecraft:polished_andesite
-6,72,-1,minecraft:polished_andesite
-6,72,0,minecraft:polished_andesite
-6,72,1,minecraft:polished_andesite
-6,72,2,minecraft:polished_andesite
-6,72,3,minecraft:polished_andesite
-6,72,4,minecraft:polished_andesite
-6,72,5,minecraft:polished_andesite
-6,72,6,minecraft:polished_andesite
-6,72,7,minecraft:polished_andesite
-6,72,8,minecraft:polished_andesite
-6,72,9,minecraft:polished_andesite
-6,73,-11,minecraft:smooth_stone_slab
-6,73,-10,minecraft:white_concrete
-6,73,-9,minecraft:oak_planks
-6,73,-8,minecraft:oak_planks
-6,73,-7,minecraft:oak_planks
-6,73,-6,minecraft:oak_planks
-6,73,-5,minecraft:oak_planks
-6,73,-4,minecraft:oak_planks
-6,73,-3,minecraft:oak_planks
-6,73,-2,minecraft:oak_planks
-6,73,-1,minecraft:oak_planks
-6,73,0,minecraft:oak_planks
-6,73,1,minecraft:oak_planks
-6,73,2,minecraft:oak_planks
-6,73,3,minecraft:oak_planks
-6,73,4,minecraft:oak_planks
-6,73,5,minecraft:oak_planks
-6,73,6,minecraft:oak_planks
-6,73,7,minecraft:oak_planks
-6,73,8,minecraft:oak_planks
-6,73,10,minecraft:white_concrete
-6,74,-10,minecraft:white_concrete
-6,74,10,minecraft:white_concrete
-6,75,-10,minecraft:white_concrete
-6,75,10,minecraft:white_concrete
-6,76,-10,minecraft:white_concrete
-6,76,10,minecraft:white_concrete
-6,77,-10,minecraft:white_concrete
-6,77,-9,minecraft:oak_planks
-6,77,-8,minecraft:oak_planks
-6,77,-7,minecraft:oak_planks
-6,77,-6,minecraft:oak_planks
-6,77,-5,minecraft:oak_planks
-6,77,-4,minecraft:oak_planks
-6,77,-3,minecraft:oak_planks
-6,77,-2,minecraft:oak_planks
-6,77,-1,minecraft:oak_planks
-6,77,0,minecraft:oak_planks
-6,77,1,minecraft:oak_planks
-6,77,2,minecraft:oak_planks
-6,77,3,minecraft:oak_planks
-6,77,4,minecraft:oak_planks
-6,77,5,minecraft:oak_planks
-6,77,6,minecraft:oak_planks
-6,77,7,minecraft:oak_planks
-6,77,8,minecraft:oak_planks
-6,77,10,minecraft:white_concrete
-6,78,-10,minecraft:white_concrete
-6,78,10,minecraft:white_concrete
-6,79,-10,minecraft:white_concrete
-6,79,10,minecraft:white_concrete
-6,80,-10,minecraft:white_concrete
-6,80,10,minecraft:white_concrete
-6,81,-10,minecraft:white_concrete
-6,81,-9,minecraft:oak_planks
-6,81,-8,minecraft:oak_planks
-6,81,-7,minecraft:oak_planks
-6,81,-6,minecraft:oak_planks
-6,81,-5,minecraft:oak_planks
-6,81,-4,minecraft:oak_planks
-6,81,-3,minecraft:oak_planks
-6,81,-2,minecraft:oak_planks
-6,81,-1,minecraft:oak_planks
-6,81,0,minecraft:oak_planks
-6,81,1,minecraft:oak_planks
-6,81,2,minecraft:oak_planks
-6,81,3,minecraft:oak_planks
-6,81,4,minecraft:oak_planks
-6,81,5,minecraft:oak_planks
-6,81,6,minecraft:oak_planks
-6,81,7,minecraft:oak_planks
-6,81,8,minecraft:oak_planks
-6,81,10,minecraft:white_concrete
-6,82,-10,minecraft:white_concrete
-6,82,10,minecraft:white_concrete
-6,83,-10,minecraft:white_concrete
-6,83,10,minecraft:white_concrete
-6,84,-10,minecraft:white_concrete
-6,84,10,minecraft:white_concrete
-6,85,-10,minecraft:white_concrete
-6,85,-9,minecraft:oak_planks
-6,85,-8,minecraft:oak_planks
-6,85,-7,minecraft:oak_planks
-6,85,-6,minecraft:oak_planks
-6,85,-5,minecraft:oak_planks
-6,85,-4,minecraft:oak_planks
-6,85,-3,minecraft:oak_planks
-6,85,-2,minecraft:oak_planks
-6,85,-1,minecraft:oak_planks
-6,85,0,minecraft:oak_planks
-6,85,1,minecraft:oak_planks
-6,85,2,minecraft:oak_planks
-6,85,3,minecraft:oak_planks
-6,85,4,minecraft:oak_planks
-6,85,5,minecraft:oak_planks
-6,85,6,minecraft:oak_planks
-6,85,7,minecraft:oak_planks
-6,85,8,minecraft:oak_planks
-6,85,10,minecraft:white_concrete
-6,86,-10,minecraft:white_concrete
-6,86,10,minecraft:white_concrete
-6,87,-10,minecraft:white_concrete
-6,87,10,minecraft:white_concrete
-6,88,-10,minecraft:white_concrete
-6,88,10,minecraft:white_concrete
-6,89,-10,minecraft:white_concrete
-6,89,-9,minecraft:oak_planks
-6,89,-8,minecraft:oak_planks
-6,89,-7,minecraft:oak_planks
-6,89,-6,minecraft:oak_planks
-6,89,-5,minecraft:oak_planks
-6,89,-4,minecraft:oak_planks
-6,89,-3,minecraft:oak_planks
-6,89,-2,minecraft:oak_planks
-6,89,-1,minecraft:oak_planks
-6,89,0,minecraft:oak_planks
-6,89,1,minecraft:oak_planks
-6,89,2,minecraft:oak_planks
-6,89,3,minecraft:oak_planks
-6,89,4,minecraft:oak_planks
-6,89,5,minecraft:oak_planks
-6,89,6,minecraft:oak_planks
-6,89,7,minecraft:oak_planks
-6,89,8,minecraft:oak_planks
-6,89,10,minecraft:white_concrete
-6,90,-10,minecraft:white_concrete
-6,90,10,minecraft:white_concrete
-6,91,-10,minecraft:white_concrete
-6,91,10,minecraft:white_concrete
-6,92,-10,minecraft:white_concrete
-6,92,10,minecraft:white_concrete
-6,93,-10,minecraft:white_concrete
-6,93,-9,minecraft:oak_planks
-6,93,-8,minecraft:oak_planks
-6,93,-7,minecraft:oak_planks
-6,93,-6,minecraft:oak_planks
-6,93,-5,minecraft:oak_planks
-6,93,-4,minecraft:oak_planks
-6,93,-3,minecraft:oak_planks
-6,93,-2,minecraft:oak_planks
-6,93,-1,minecraft:oak_planks
-6,93,0,minecraft:oak_planks
-6,93,1,minecraft:oak_planks
-6,93,2,minecraft:oak_planks
-6,93,3,minecraft:oak_planks
-6,93,4,minecraft:oak_planks
-6,93,5,minecraft:oak_planks
-6,93,6,minecraft:oak_planks
-6,93,7,minecraft:oak_planks
-6,93,8,minecraft:oak_planks
-6,93,10,minecraft:white_concrete
-6,94,-11,minecraft:smooth_stone_slab
-6,94,-10,minecraft:deepslate_tiles
-6,94,9,minecraft:deepslate_tiles
-6,94,10,minecraft:smooth_stone_slab
-6,95,-10,minecraft:deepslate_tiles
-6,95,9,minecraft:deepslate_tiles
-6,96,-9,minecraft:deepslate_tiles
-6,96,8,minecraft:deepslate_tiles
-6,97,-9,minecraft:deepslate_tiles
-6,97,8,minecraft:deepslate_tiles
-6,98,-8,minecraft:deepslate_tiles
-6,98,7,minecraft:deepslate_tiles
-6,99,-8,minecraft:deepslate_tiles
-6,99,7,minecraft:deepslate_tiles
-6,100,-8,minecraft:deepslate_tiles
-6,100,7,minecraft:deepslate_tiles
-6,101,-7,minecraft:deepslate_tiles
-6,101,6,minecraft:deepslate_tiles
-6,102,-7,minecraft:deepslate_tiles
-6,102,6,minecraft:deepslate_tiles
-6,103,-6,minecraft:deepslate_tiles
-6,103,-5,minecraft:deepslate_tiles
-6,103,-4,minecraft:deepslate_tiles
-6,103,-3,minecraft:deepslate_tiles
-6,103,-2,minecraft:deepslate_tiles
-6,103,-1,minecraft:deepslate_tiles
-6,103,0,minecraft:deepslate_tiles
-6,103,1,minecraft:deepslate_tiles
-6,103,2,minecraft:deepslate_tiles
-6,103,3,minecraft:deepslate_tiles
-6,103,4,minecraft:deepslate_tiles
-6,103,5,minecraft:deepslate_tiles
-6,104,-6,minecraft:deepslate_tiles
-6,104,-5,minecraft:deepslate_tiles
-6,104,-4,minecraft:deepslate_tiles
-6,104,-3,minecraft:deepslate_tiles
-6,104,-2,minecraft:deepslate_tiles
-6,104,-1,minecraft:deepslate_tiles
-6,104,0,minecraft:deepslate_tiles
-6,104,1,minecraft:deepslate_tiles
-6,104,2,minecraft:deepslate_tiles
-6,104,3,minecraft:deepslate_tiles
-6,104,4,minecraft:deepslate_tiles
-6,104,5,minecraft:deepslate_tiles
-6,105,-6,minecraft:deepslate_tiles
-6,105,-5,minecraft:deepslate_tiles
-6,105,-4,minecraft:deepslate_tiles
-6,105,-3,minecraft:deepslate_tiles
-6,105,-2,minecraft:deepslate_tiles
-6,105,-1,minecraft:deepslate_tiles
-6,105,0,minecraft:deepslate_tiles
-6,105,1,minecraft:deepslate_tiles
-6,105,2,minecraft:deepslate_tiles
-6,105,3,minecraft:deepslate_tiles
-6,105,4,minecraft:deepslate_tiles
-6,105,5,minecraft:deepslate_tiles
-5,64,-10,minecraft:polished_andesite
-5,64,-9,minecraft:oak_planks
-5,64,-8,minecraft:oak_planks
-5,64,-7,minecraft:oak_planks
-5,64,-6,minecraft:oak_planks
-5,64,-5,minecraft:oak_planks
-5,64,-4,minecraft:oak_planks
-5,64,-3,minecraft:oak_planks
-5,64,-2,minecraft:oak_planks
-5,64,-1,minecraft:oak_planks
-5,64,0,minecraft:oak_planks
-5,64,1,minecraft:oak_planks
-5,64,2,minecraft:oak_planks
-5,64,3,minecraft:oak_planks
-5,64,4,minecraft:oak_planks
-5,64,5,minecraft:oak_planks
-5,64,6,minecraft:oak_planks
-5,64,7,minecraft:oak_planks
-5,64,8,minecraft:oak_planks
-5,64,9,minecraft:polished_andesite
-5,65,-10,minecraft:polished_andesite
-5,65,9,minecraft:polished_andesite
-5,66,-10,minecraft:polished_andesite
-5,66,9,minecraft:polished_andesite
-5,67,-10,minecraft:polished_andesite
-5,67,9,minecraft:polished_andesite
-5,68,-10,minecraft:polished_andesite
-5,68,9,minecraft:polished_andesite
-5,69,-10,minecraft:polished_andesite
-5,69,-9,minecraft:oak_planks
-5,69,-8,minecraft:oak_planks
-5,69,-7,minecraft:oak_planks
-5,69,-6,minecraft:oak_planks
-5,69,-5,minecraft:oak_planks
-5,69,-4,minecraft:oak_planks
-5,69,-3,minecraft:oak_planks
-5,69,-2,minecraft:oak_planks
-5,69,-1,minecraft:oak_planks
-5,69,0,minecraft:oak_planks
-5,69,1,minecraft:oak_planks
-5,69,2,minecraft:oak_planks
-5,69,3,minecraft:oak_planks
-5,69,4,minecraft:oak_planks
-5,69,5,minecraft:oak_planks
-5,69,6,minecraft:oak_planks
-5,69,7,minecraft:oak_planks
-5,69,8,minecraft:oak_planks
-5,69,9,minecraft:polished_andesite
-5,70,-10,minecraft:polished_andesite
-5,70,9,minecraft:polished_andesite
-5,71,-10,minecraft:polished_andesite
-5,71,9,minecraft:polished_andesite
-5,72,-10,minecraft:polished_andesite
-5,72,-9,minecraft:polished_andesite
-5,72,-8,minecraft:polished_andesite
-5,72,-7,minecraft:polished_andesite
-5,72,-6,minecraft:polished_andesite
-5,72,-5,minecraft:polished_andesite
-5,72,-4,minecraft:polished_andesite
-5,72,-3,minecraft:polished_andesite
-5,72,-2,minecraft:polished_andesite
-5,72,-1,minecraft:polished_andesite
-5,72,0,minecraft:polished_andesite
-5,72,1,minecraft:polished_andesite
-5,72,2,minecraft:polished_andesite
-5,72,3,minecraft:polished_andesite
-5,72,4,minecraft:polished_andesite
-5,72,5,minecraft:polished_andesite
-5,72,6,minecraft:polished_andesite
-5,72,7,minecraft:polished_andesite
-5,72,8,minecraft:polished_andesite
-5,72,9,minecraft:polished_andesite
-5,73,-11,minecraft:smooth_stone_slab
-5,73,-10,minecraft:white_concrete
-5,73,-9,minecraft:oak_planks
-5,73,-8,minecraft:oak_planks
-5,73,-7,minecraft:oak_planks
-5,73,-6,minecraft:oak_planks
-5,73,-5,minecraft:oak_planks
-5,73,-4,minecraft:oak_planks
-5,73,-3,minecraft:oak_planks
-5,73,-2,minecraft:oak_planks
-5,73,-1,minecraft:oak_planks
-5,73,0,minecraft:oak_planks
-5,73,1,minecraft:oak_planks
-5,73,2,minecraft:oak_planks
-5,73,3,minecraft:oak_planks
-5,73,4,minecraft:oak_planks
-5,73,5,minecraft:oak_planks
-5,73,6,minecraft:oak_planks
-5,73,7,minecraft:oak_planks
-5,73,8,minecraft:oak_planks
-5,73,10,minecraft:white_concrete
-5,74,-10,minecraft:glass_pane
-5,74,10,minecraft:glass_pane
-5,75,-10,minecraft:glass_pane
-5,75,10,minecraft:glass_pane
-5,76,-10,minecraft:white_concrete
-5,76,10,minecraft:white_concrete
-5,77,-10,minecraft:white_concrete
-5,77,-9,minecraft:oak_planks
-5,77,-8,minecraft:oak_planks
-5,77,-7,minecraft:oak_planks
-5,77,-6,minecraft:oak_planks
-5,77,-5,minecraft:oak_planks
-5,77,-4,minecraft:oak_planks
-5,77,-3,minecraft:oak_planks
-5,77,-2,minecraft:oak_planks
-5,77,-1,minecraft:oak_planks
-5,77,0,minecraft:oak_planks
-5,77,1,minecraft:oak_planks
-5,77,2,minecraft:oak_planks
-5,77,3,minecraft:oak_planks
-5,77,4,minecraft:oak_planks
-5,77,5,minecraft:oak_planks
-5,77,6,minecraft:oak_planks
-5,77,7,minecraft:oak_planks
-5,77,8,minecraft:oak_planks
-5,77,10,minecraft:white_concrete
-5,78,-10,minecraft:glass_pane
-5,78,10,minecraft:glass_pane
-5,79,-10,minecraft:glass_pane
-5,79,10,minecraft:glass_pane
-5,80,-10,minecraft:white_concrete
-5,80,10,minecraft:white_concrete
-5,81,-10,minecraft:white_concrete
-5,81,-9,minecraft:oak_planks
-5,81,-8,minecraft:oak_planks
-5,81,-7,minecraft:oak_planks
-5,81,-6,minecraft:oak_planks
-5,81,-5,minecraft:oak_planks
-5,81,-4,minecraft:oak_planks
-5,81,-3,minecraft:oak_planks
-5,81,-2,minecraft:oak_planks
-5,81,-1,minecraft:oak_planks
-5,81,0,minecraft:oak_planks
-5,81,1,minecraft:oak_planks
-5,81,2,minecraft:oak_planks
-5,81,3,minecraft:oak_planks
-5,81,4,minecraft:oak_planks
-5,81,5,minecraft:oak_planks
-5,81,6,minecraft:oak_planks
-5,81,7,minecraft:oak_planks
-5,81,8,minecraft:oak_planks
-5,81,10,minecraft:white_concrete
-5,82,-10,minecraft:glass_pane
-5,82,10,minecraft:glass_pane
-5,83,-10,minecraft:glass_pane
-5,83,10,minecraft:glass_pane
-5,84,-10,minecraft:white_concrete
-5,84,10,minecraft:white_concrete
-5,85,-10,minecraft:white_concrete
-5,85,-9,minecraft:oak_planks
-5,85,-8,minecraft:oak_planks
-5,85,-7,minecraft:oak_planks
-5,85,-6,minecraft:oak_planks
-5,85,-5,minecraft:oak_planks
-5,85,-4,minecraft:oak_planks
-5,85,-3,minecraft:oak_planks
-5,85,-2,minecraft:oak_planks
-5,85,-1,minecraft:oak_planks
-5,85,0,minecraft:oak_planks
-5,85,1,minecraft:oak_planks
-5,85,2,minecraft:oak_planks
-5,85,3,minecraft:oak_planks
-5,85,4,minecraft:oak_planks
-5,85,5,minecraft:oak_planks
-5,85,6,minecraft:oak_planks
-5,85,7,minecraft:oak_planks
-5,85,8,minecraft:oak_planks
-5,85,10,minecraft:white_concrete
-5,86,-10,minecraft:glass_pane
-5,86,10,minecraft:glass_pane
-5,87,-10,minecraft:glass_pane
-5,87,10,minecraft:glass_pane
-5,88,-10,minecraft:white_concrete
-5,88,10,minecraft:white_concrete
-5,89,-10,minecraft:white_concrete
-5,89,-9,minecraft:oak_planks
-5,89,-8,minecraft:oak_planks
-5,89,-7,minecraft:oak_planks
-5,89,-6,minecraft:oak_planks
-5,89,-5,minecraft:oak_planks
-5,89,-4,minecraft:oak_planks
-5,89,-3,minecraft:oak_planks
-5,89,-2,minecraft:oak_planks
-5,89,-1,minecraft:oak_planks
-5,89,0,minecraft:oak_planks
-5,89,1,minecraft:oak_planks
-5,89,2,minecraft:oak_planks
-5,89,3,minecraft:oak_planks
-5,89,4,minecraft:oak_planks
-5,89,5,minecraft:oak_planks
-5,89,6,minecraft:oak_planks
-5,89,7,minecraft:oak_planks
-5,89,8,minecraft:oak_planks
-5,89,10,minecraft:white_concrete
-5,90,-10,minecraft:glass_pane
-5,90,10,minecraft:glass_pane
-5,91,-10,minecraft:glass_pane
-5,91,10,minecraft:glass_pane
-5,92,-10,minecraft:white_concrete
-5,92,10,minecraft:white_concrete
-5,93,-10,minecraft:white_concrete
-5,93,-9,minecraft:oak_planks
-5,93,-8,minecraft:oak_planks
-5,93,-7,minecraft:oak_planks
-5,93,-6,minecraft:oak_planks
-5,93,-5,minecraft:oak_planks
-5,93,-4,minecraft:oak_planks
-5,93,-3,minecraft:oak_planks
-5,93,-2,minecraft:oak_planks
-5,93,-1,minecraft:oak_planks
-5,93,0,minecraft:oak_planks
-5,93,1,minecraft:oak_planks
-5,93,2,minecraft:oak_planks
-5,93,3,minecraft:oak_planks
-5,93,4,minecraft:oak_planks
-5,93,5,minecraft:oak_planks
-5,93,6,minecraft:oak_planks
-5,93,7,minecraft:oak_planks
-5,93,8,minecraft:oak_planks
-5,93,10,minecraft:white_concrete
-5,94,-11,minecraft:smooth_stone_slab
-5,94,-10,minecraft:deepslate_tiles
-5,94,9,minecraft:deepslate_tiles
-5,94,10,minecraft:smooth_stone_slab
-5,95,-10,minecraft:deepslate_tiles
-5,95,9,minecraft:deepslate_tiles
-5,96,-9,minecraft:deepslate_tiles
-5,96,8,minecraft:deepslate_tiles
-5,97,-11,minecraft:white_concrete
-5,97,-10,minecraft:white_concrete
-5,97,-9,minecraft:deepslate_tiles
-5,97,8,minecraft:deepslate_tiles
-5,97,11,minecraft:white_concrete
-5,97,12,minecraft:white_concrete
-5,98,-11,minecraft:white_concrete
-5,98,-10,minecraft:white_concrete
-5,98,-8,minecraft:deepslate_tiles
-5,98,7,minecraft:deepslate_tiles
-5,98,11,minecraft:white_concrete
-5,98,12,minecraft:white_concrete
-5,99,-11,minecraft:white_concrete
-5,99,-10,minecraft:deepslate_tiles
-5,99,-8,minecraft:deepslate_tiles
-5,99,7,minecraft:deepslate_tiles
-5,99,11,minecraft:white_concrete
-5,99,12,minecraft:deepslate_tiles
-5,100,-8,minecraft:deepslate_tiles
-5,100,7,minecraft:deepslate_tiles
-5,101,-7,minecraft:deepslate_tiles
-5,101,6,minecraft:deepslate_tiles
-5,102,-7,minecraft:deepslate_tiles
-5,102,6,minecraft:deepslate_tiles
-5,103,-6,minecraft:deepslate_tiles
-5,103,5,minecraft:deepslate_tiles
-5,104,-6,minecraft:deepslate_tiles
-5,104,5,minecraft:deepslate_tiles
-5,105,-6,minecraft:deepslate_tiles
-5,105,5,minecraft:deepslate_tiles
-5,106,-5,minecraft:deepslate_tiles
-5,106,-4,minecraft:deepslate_tiles
-5,106,-3,minecraft:deepslate_tiles
-5,106,-2,minecraft:deepslate_tiles
-5,106,-1,minecraft:deepslate_tiles
-5,106,0,minecraft:deepslate_tiles
-5,106,1,minecraft:deepslate_tiles
-5,106,2,minecraft:deepslate_tiles
-5,106,3,minecraft:deepslate_tiles
-5,106,4,minecraft:deepslate_tiles
-4,64,-10,minecraft:quartz_pillar
-4,64,-9,minecraft:oak_planks
-4,64,-8,minecraft:oak_planks
-4,64,-7,minecraft:oak_planks
-4,64,-6,minecraft:oak_planks
-4,64,-5,minecraft:oak_planks
-4,64,-4,minecraft:oak_planks
-4,64,-3,minecraft:oak_planks
-4,64,-2,minecraft:oak_planks
-4,64,-1,minecraft:oak_planks
-4,64,0,minecraft:oak_planks
-4,64,1,minecraft:oak_planks
-4,64,2,minecraft:oak_planks
-4,64,3,minecraft:oak_planks
-4,64,4,minecraft:oak_planks
-4,64,5,minecraft:oak_planks
-4,64,6,minecraft:oak_planks
-4,64,7,minecraft:oak_planks
-4,64,8,minecraft:oak_planks
-4,64,9,minecraft:polished_andesite
-4,65,-10,minecraft:quartz_pillar
-4,65,9,minecraft:polished_andesite
-4,66,-10,minecraft:quartz_pillar
-4,66,9,minecraft:polished_andesite
-4,67,-10,minecraft:polished_andesite
-4,67,9,minecraft:polished_andesite
-4,68,-10,minecraft:quartz_pillar
-4,68,9,minecraft:polished_andesite
-4,69,-10,minecraft:polished_andesite
-4,69,-9,minecraft:oak_planks
-4,69,-8,minecraft:oak_planks
-4,69,-7,minecraft:oak_planks
-4,69,-6,minecraft:oak_planks
-4,69,-5,minecraft:oak_planks
-4,69,-4,minecraft:oak_planks
-4,69,-3,minecraft:oak_planks
-4,69,-2,minecraft:oak_planks
-4,69,-1,minecraft:oak_planks
-4,69,0,minecraft:oak_planks
-4,69,1,minecraft:oak_planks
-4,69,2,minecraft:oak_planks
-4,69,3,minecraft:oak_planks
-4,69,4,minecraft:oak_planks
-4,69,5,minecraft:oak_planks
-4,69,6,minecraft:oak_planks
-4,69,7,minecraft:oak_planks
-4,69,8,minecraft:oak_planks
-4,69,9,minecraft:polished_andesite
-4,70,-10,minecraft:polished_andesite
-4,70,9,minecraft:polished_andesite
-4,71,-10,minecraft:polished_andesite
-4,71,9,minecraft:polished_andesite
-4,72,-10,minecraft:polished_andesite
-4,72,-9,minecraft:polished_andesite
-4,72,-8,minecraft:polished_andesite
-4,72,-7,minecraft:polished_andesite
-4,72,-6,minecraft:polished_andesite
-4,72,-5,minecraft:polished_andesite
-4,72,-4,minecraft:polished_andesite
-4,72,-3,minecraft:polished_andesite
-4,72,-2,minecraft:polished_andesite
-4,72,-1,minecraft:polished_andesite
-4,72,0,minecraft:polished_andesite
-4,72,1,minecraft:polished_andesite
-4,72,2,minecraft:polished_andesite
-4,72,3,minecraft:polished_andesite
-4,72,4,minecraft:polished_andesite
-4,72,5,minecraft:polished_andesite
-4,72,6,minecraft:polished_andesite
-4,72,7,minecraft:polished_andesite
-4,72,8,minecraft:polished_andesite
-4,72,9,minecraft:polished_andesite
-4,73,-11,minecraft:smooth_stone_slab
-4,73,-10,minecraft:white_concrete
-4,73,-9,minecraft:oak_planks
-4,73,-8,minecraft:oak_planks
-4,73,-7,minecraft:oak_planks
-4,73,-6,minecraft:oak_planks
-4,73,-5,minecraft:oak_planks
-4,73,-4,minecraft:oak_planks
-4,73,-3,minecraft:oak_planks
-4,73,-2,minecraft:oak_planks
-4,73,-1,minecraft:oak_planks
-4,73,0,minecraft:oak_planks
-4,73,1,minecraft:oak_planks
-4,73,2,minecraft:oak_planks
-4,73,3,minecraft:oak_planks
-4,73,4,minecraft:oak_planks
-4,73,5,minecraft:oak_planks
-4,73,6,minecraft:oak_planks
-4,73,7,minecraft:oak_planks
-4,73,8,minecraft:oak_planks
-4,73,10,minecraft:white_concrete
-4,74,-10,minecraft:white_concrete
-4,74,10,minecraft:white_concrete
-4,75,-10,minecraft:white_concrete
-4,75,10,minecraft:white_concrete
-4,76,-10,minecraft:white_concrete
-4,76,10,minecraft:white_concrete
-4,77,-10,minecraft:white_concrete
-4,77,-9,minecraft:oak_planks
-4,77,-8,minecraft:oak_planks
-4,77,-7,minecraft:oak_planks
-4,77,-6,minecraft:oak_planks
-4,77,-5,minecraft:oak_planks
-4,77,-4,minecraft:oak_planks
-4,77,-3,minecraft:oak_planks
-4,77,-2,minecraft:oak_planks
-4,77,-1,minecraft:oak_planks
-4,77,0,minecraft:oak_planks
-4,77,1,minecraft:oak_planks
-4,77,2,minecraft:oak_planks
-4,77,3,minecraft:oak_planks
-4,77,4,minecraft:oak_planks
-4,77,5,minecraft:oak_planks
-4,77,6,minecraft:oak_planks
-4,77,7,minecraft:oak_planks
-4,77,8,minecraft:oak_planks
-4,77,10,minecraft:white_concrete
-4,78,-10,minecraft:white_concrete
-4,78,10,minecraft:white_concrete
-4,79,-10,minecraft:white_concrete
-4,79,10,minecraft:white_concrete
-4,80,-10,minecraft:white_concrete
-4,80,10,minecraft:white_concrete
-4,81,-10,minecraft:white_concrete
-4,81,-9,minecraft:oak_planks
-4,81,-8,minecraft:oak_planks
-4,81,-7,minecraft:oak_planks
-4,81,-6,minecraft:oak_planks
-4,81,-5,minecraft:oak_planks
-4,81,-4,minecraft:oak_planks
